student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits
STU14045,DB401,Fall 2023,0,57.3,52.2,55.8,2.23,3
STU14046,CS101,Fall 2025,4,53.5,50.8,52.7,2.11,3
STU14047,SE501,Spring 2025,3,58.2,39.3,52.5,2.1,3
STU14048,AI301,Spring 2024,1,42.2,48.4,44.1,1.76,3
STU14049,DB401,Spring 2026,5,33.6,30.9,32.8,1.31,3
STU14050,AI301,Fall 2024,2,46.1,46.6,46.3,1.85,4
STU14051,AI301,Spring 2025,3,60.7,58.1,59.9,2.4,3
STU14052,CS101,Fall 2024,2,62.1,62.6,62.3,2.49,3
STU14053,SE501,Spring 2024,1,68.3,70.9,69.1,2.76,4
STU14054,DB401,Fall 2025,4,69.5,66.2,68.5,2.74,3
STU14055,DS201,Spring 2024,1,47.7,49.9,48.3,1.93,4
STU14056,DB401,Fall 2024,2,36.1,30.0,34.3,1.37,3
STU14057,DB401,Spring 2025,3,64.5,68.1,65.6,2.62,3
STU14058,AI301,Fall 2023,0,42.0,37.6,40.7,1.63,3
STU14059,SE501,Fall 2023,0,58.8,61.7,59.7,2.39,3
STU14060,CS101,Spring 2025,3,63.1,65.5,63.8,2.55,3
STU14061,AI301,Spring 2024,1,62.5,75.9,66.5,2.66,4
STU14062,AI301,Fall 2025,4,57.6,62.1,59.0,2.36,4
STU14063,SE501,Fall 2025,4,43.2,49.2,45.0,1.8,4
STU14064,AI301,Spring 2025,3,38.0,39.4,38.4,1.54,3
STU14065,CS101,Spring 2025,3,65.2,66.0,65.4,2.62,4
STU14066,DB401,Fall 2024,2,49.4,39.9,46.6,1.86,3
STU14067,CS101,Spring 2024,1,68.2,75.1,70.3,2.81,4
STU14068,CS101,Fall 2024,2,56.0,65.8,58.9,2.36,3
STU14069,DB401,Spring 2024,1,45.8,45.7,45.8,1.83,4
STU14070,DS201,Fall 2023,0,59.5,56.0,58.5,2.34,4
STU14071,DS201,Spring 2026,5,54.7,51.7,53.8,2.15,4
STU14072,DS201,Fall 2024,2,59.9,58.9,59.6,2.38,4
STU14073,AI301,Fall 2024,2,61.8,57.9,60.6,2.42,4
STU14074,SE501,Spring 2026,5,57.7,58.9,58.0,2.32,4
STU14075,AI301,Fall 2025,4,35.1,39.9,36.5,1.46,4
STU14076,AI301,Spring 2024,1,41.6,41.0,41.4,1.66,4
STU14077,CS101,Spring 2025,3,54.6,56.9,55.3,2.21,4
STU14078,DS201,Fall 2024,2,48.7,53.5,50.1,2.0,4
STU14079,CS101,Spring 2025,3,60.6,58.7,60.0,2.4,3
STU14080,AI301,Fall 2025,4,44.4,52.6,46.9,1.88,4
STU14081,AI301,Fall 2023,0,59.1,68.8,62.0,2.48,4
STU14082,DB401,Fall 2023,0,25.9,32.5,27.9,1.12,3
STU14083,CS101,Spring 2026,5,43.3,44.6,43.7,1.75,4
STU14084,CS101,Fall 2024,2,48.4,43.3,46.9,1.88,4
STU14085,AI301,Spring 2026,5,61.5,64.4,62.4,2.5,3
STU14086,CS101,Fall 2024,2,58.8,60.7,59.4,2.38,3
STU14087,SE501,Fall 2025,4,55.7,64.9,58.5,2.34,4
STU14088,DS201,Fall 2024,2,42.0,40.2,41.5,1.66,4
STU14089,AI301,Fall 2024,2,61.0,57.3,59.9,2.4,4
STU14090,SE501,Fall 2023,0,61.0,70.1,63.7,2.55,4
STU14091,SE501,Spring 2024,1,46.5,45.3,46.1,1.84,4
STU14092,DB401,Fall 2023,0,68.4,68.5,68.4,2.74,4
STU14093,DS201,Spring 2024,1,69.4,66.2,68.5,2.74,3
STU14094,SE501,Fall 2025,4,44.1,45.1,44.4,1.78,4
STU14095,SE501,Spring 2024,1,73.9,73.9,73.9,2.96,3
STU14096,DB401,Spring 2026,5,54.7,54.6,54.7,2.19,4
STU14097,DB401,Spring 2024,1,56.2,56.9,56.4,2.26,3
STU14098,SE501,Spring 2026,5,57.7,57.9,57.8,2.31,4
STU14099,DS201,Spring 2024,1,38.8,32.5,36.9,1.48,4
STU14100,AI301,Spring 2025,3,51.5,57.3,53.2,2.13,4
STU14101,CS101,Spring 2024,1,63.2,67.5,64.5,2.58,3
STU14102,CS101,Spring 2026,5,41.4,44.2,42.2,1.69,4
STU14103,SE501,Spring 2026,5,39.9,36.3,38.8,1.55,4
STU14104,AI301,Spring 2026,5,42.6,48.2,44.3,1.77,4
STU14105,DB401,Spring 2024,1,56.6,56.3,56.5,2.26,4
STU14106,CS101,Spring 2026,5,52.1,50.1,51.5,2.06,4
STU14107,SE501,Fall 2023,0,60.6,59.7,60.3,2.41,4
STU14108,DS201,Spring 2024,1,62.5,61.8,62.3,2.49,4
STU14109,AI301,Fall 2024,2,49.9,44.1,48.2,1.93,4
STU14110,DB401,Spring 2026,5,50.1,54.0,51.3,2.05,4
STU14111,CS101,Fall 2023,0,64.2,65.0,64.4,2.58,3
STU14112,AI301,Spring 2024,1,58.3,62.7,59.6,2.38,3
STU14113,AI301,Fall 2025,4,64.2,61.3,63.3,2.53,4
STU14114,DS201,Spring 2025,3,60.1,62.1,60.7,2.43,4
STU14115,AI301,Spring 2026,5,72.9,72.4,72.7,2.91,4
STU14116,DS201,Fall 2025,4,39.4,37.3,38.8,1.55,4
STU14117,CS101,Spring 2025,3,50.5,52.2,51.0,2.04,3
STU14118,SE501,Spring 2024,1,59.8,63.2,60.8,2.43,3
STU14119,DS201,Fall 2023,0,51.5,48.5,50.6,2.02,3
STU14120,SE501,Fall 2024,2,58.4,66.3,60.8,2.43,4
STU14121,SE501,Fall 2024,2,62.8,61.6,62.4,2.5,3
STU14122,AI301,Spring 2025,3,57.8,68.7,61.1,2.44,3
STU14123,DB401,Fall 2025,4,66.8,63.1,65.7,2.63,4
STU14124,DS201,Fall 2025,4,39.5,37.8,39.0,1.56,4
STU14125,DS201,Fall 2024,2,58.4,48.0,55.3,2.21,3
STU14126,DB401,Fall 2023,0,63.3,63.3,63.3,2.53,4
STU14127,DS201,Fall 2023,0,35.8,41.9,37.6,1.5,3
STU14128,SE501,Spring 2024,1,68.7,63.7,67.2,2.69,4
STU14129,DB401,Fall 2023,0,75.5,78.7,76.4,3.06,3
STU14130,CS101,Spring 2025,3,36.5,33.2,35.5,1.42,4
STU14131,DB401,Spring 2026,5,51.2,52.8,51.7,2.07,3
STU14132,CS101,Spring 2026,5,58.9,63.2,60.2,2.41,3
STU14133,SE501,Fall 2024,2,47.6,58.7,50.9,2.04,3
STU14134,AI301,Spring 2026,5,59.7,65.8,61.5,2.46,3
STU14135,SE501,Spring 2026,5,47.9,46.3,47.4,1.9,4
STU14136,DB401,Fall 2023,0,46.5,38.8,44.2,1.77,3
STU14137,DB401,Fall 2024,2,64.4,66.9,65.2,2.61,4
STU14138,AI301,Fall 2025,4,55.3,62.5,57.4,2.3,3
STU14139,DS201,Fall 2024,2,54.8,55.1,54.9,2.2,3
STU14140,DS201,Spring 2026,5,62.0,59.9,61.4,2.46,4
STU14141,AI301,Fall 2025,4,51.2,55.2,52.4,2.1,3
STU14142,DS201,Spring 2024,1,69.1,68.3,68.9,2.76,3
STU14143,DB401,Fall 2024,2,44.2,42.9,43.8,1.75,4
STU14144,CS101,Fall 2024,2,72.3,73.9,72.8,2.91,4
STU14145,DS201,Spring 2026,5,77.4,81.2,78.6,3.14,4
STU14146,DS201,Fall 2025,4,50.0,44.6,48.4,1.94,4
STU14147,DS201,Fall 2023,0,62.3,53.6,59.7,2.39,4
STU14148,CS101,Fall 2023,0,76.8,70.9,75.0,3.0,4
STU14149,AI301,Fall 2025,4,52.2,48.1,51.0,2.04,4
STU14150,SE501,Spring 2024,1,51.7,61.5,54.7,2.19,4
STU14151,SE501,Spring 2026,5,44.9,42.6,44.2,1.77,4
STU14152,AI301,Fall 2025,4,46.3,48.9,47.1,1.88,3
STU14153,DS201,Fall 2024,2,60.8,58.0,60.0,2.4,4
STU14154,AI301,Spring 2025,3,60.9,57.5,59.9,2.4,4
STU14155,CS101,Spring 2024,1,61.9,67.4,63.6,2.54,3
STU14156,SE501,Fall 2024,2,52.3,43.3,49.6,1.98,3
STU14157,AI301,Spring 2026,5,50.9,57.4,52.8,2.11,3
STU14158,SE501,Spring 2026,5,58.2,58.2,58.2,2.33,4
STU14159,SE501,Fall 2024,2,72.3,72.8,72.4,2.9,4
STU14160,AI301,Spring 2026,5,64.9,70.3,66.5,2.66,3
STU14161,DS201,Spring 2024,1,50.5,57.6,52.6,2.1,3
STU14162,CS101,Fall 2024,2,42.8,38.4,41.5,1.66,3
STU14163,SE501,Spring 2026,5,55.6,48.0,53.3,2.13,3
STU14164,SE501,Fall 2024,2,66.3,58.0,63.8,2.55,3
STU14165,DB401,Spring 2026,5,70.8,70.9,70.8,2.83,4
STU14166,DS201,Spring 2025,3,56.7,52.1,55.3,2.21,4
STU14167,CS101,Spring 2025,3,51.8,45.4,49.9,2.0,4
STU14168,SE501,Spring 2026,5,68.9,71.5,69.7,2.79,3
STU14169,DS201,Fall 2024,2,74.7,77.7,75.6,3.02,4
STU14170,CS101,Spring 2026,5,45.5,44.2,45.1,1.8,3
STU14171,DS201,Fall 2025,4,59.6,58.3,59.2,2.37,4
STU14172,CS101,Fall 2025,4,33.0,34.2,33.3,1.33,3
STU14173,DB401,Spring 2025,3,54.5,48.4,52.7,2.11,3
STU14174,DB401,Spring 2025,3,59.3,62.1,60.1,2.4,3
STU14175,DB401,Spring 2026,5,52.6,56.4,53.7,2.15,3
STU14176,CS101,Spring 2025,3,57.0,63.6,59.0,2.36,4
STU14177,AI301,Spring 2025,3,40.0,30.9,37.3,1.49,3
STU14178,DB401,Spring 2025,3,69.6,72.1,70.3,2.81,4
STU14179,CS101,Spring 2024,1,55.5,58.4,56.4,2.26,3
STU14180,AI301,Fall 2025,4,60.5,68.5,62.9,2.52,3
STU14181,SE501,Fall 2023,0,56.1,55.2,55.8,2.23,4
STU14182,DB401,Spring 2026,5,58.8,57.9,58.5,2.34,3
STU14183,SE501,Fall 2023,0,45.1,43.9,44.7,1.79,3
STU14184,AI301,Spring 2026,5,52.9,50.9,52.3,2.09,3
STU14185,CS101,Fall 2023,0,38.6,34.1,37.2,1.49,3
STU14186,AI301,Spring 2024,1,63.1,58.0,61.6,2.46,4
STU14187,DS201,Fall 2025,4,60.9,57.5,59.9,2.4,4
STU14188,DB401,Fall 2023,0,47.6,49.9,48.3,1.93,3
STU14189,AI301,Fall 2023,0,51.7,47.2,50.3,2.01,3
STU14190,SE501,Fall 2023,0,44.9,48.0,45.8,1.83,3
STU14191,AI301,Fall 2025,4,51.5,51.3,51.4,2.06,4
STU14192,AI301,Spring 2026,5,58.1,60.9,59.0,2.36,4
STU14193,DB401,Spring 2026,5,41.3,44.8,42.4,1.7,4
STU14194,DS201,Spring 2024,1,53.3,51.9,52.9,2.12,4
STU14195,CS101,Fall 2024,2,44.7,50.6,46.5,1.86,3
STU14196,DS201,Spring 2026,5,50.2,55.9,51.9,2.08,4
STU14197,DB401,Fall 2025,4,48.8,43.0,47.1,1.88,4
STU14198,DS201,Spring 2025,3,73.2,69.7,72.2,2.89,3
STU14199,AI301,Spring 2025,3,46.3,44.7,45.8,1.83,4
STU14200,CS101,Spring 2024,1,49.1,54.2,50.6,2.02,3
STU14201,AI301,Spring 2024,1,44.3,50.8,46.3,1.85,3
STU14202,CS101,Spring 2026,5,56.5,58.0,56.9,2.28,4
STU14203,CS101,Fall 2025,4,54.9,62.0,57.0,2.28,3
STU14204,DS201,Fall 2024,2,58.9,57.2,58.4,2.34,4
STU14205,DB401,Fall 2025,4,48.0,55.5,50.3,2.01,3
STU14206,SE501,Spring 2024,1,49.3,54.0,50.7,2.03,4
STU14207,DS201,Spring 2026,5,49.4,50.3,49.7,1.99,3
STU14208,SE501,Spring 2025,3,48.1,51.4,49.1,1.96,4
STU14209,DB401,Spring 2025,3,68.2,74.2,70.0,2.8,3
STU14210,AI301,Spring 2026,5,69.0,66.8,68.3,2.73,4
STU14211,DB401,Spring 2026,5,63.2,60.0,62.2,2.49,3
STU14212,DB401,Fall 2025,4,73.6,76.4,74.5,2.98,3
STU14213,DS201,Fall 2023,0,55.3,54.3,55.0,2.2,3
STU14214,DB401,Spring 2025,3,52.4,52.4,52.4,2.1,4
STU14215,DB401,Fall 2025,4,44.1,51.9,46.5,1.86,3
STU14216,DS201,Fall 2023,0,38.4,34.4,37.2,1.49,4
STU14217,AI301,Spring 2026,5,52.1,56.5,53.4,2.14,4
STU14218,SE501,Fall 2025,4,55.3,56.7,55.7,2.23,3
STU14219,DS201,Fall 2023,0,39.1,33.5,37.4,1.5,3
STU14220,DB401,Spring 2025,3,51.5,45.1,49.6,1.98,3
STU14221,DS201,Fall 2025,4,55.0,43.4,51.5,2.06,4
STU14222,SE501,Fall 2023,0,61.7,59.5,61.1,2.44,4
STU14223,CS101,Fall 2025,4,43.2,37.8,41.6,1.66,3
STU14224,SE501,Fall 2024,2,40.2,40.4,40.3,1.61,3
STU14225,AI301,Spring 2024,1,48.9,49.9,49.2,1.97,3
STU14226,DB401,Fall 2023,0,62.9,54.3,60.3,2.41,3
STU14227,SE501,Spring 2026,5,57.5,47.1,54.4,2.18,3
STU14228,DS201,Spring 2026,5,56.8,59.6,57.6,2.3,3
STU14229,CS101,Spring 2025,3,58.3,56.3,57.7,2.31,4
STU14230,CS101,Fall 2023,0,32.3,30.0,31.6,1.26,4
STU14231,SE501,Fall 2025,4,47.3,46.0,46.9,1.88,4
STU14232,CS101,Spring 2024,1,48.3,50.5,49.0,1.96,3
STU14233,AI301,Fall 2025,4,53.6,58.5,55.1,2.2,3
STU14234,SE501,Fall 2023,0,62.0,61.9,62.0,2.48,4
STU14235,SE501,Spring 2026,5,57.9,59.1,58.3,2.33,4
STU14236,DB401,Spring 2026,5,61.4,66.0,62.8,2.51,4
STU14237,DS201,Spring 2025,3,46.7,51.2,48.1,1.92,3
STU14238,DB401,Spring 2024,1,54.2,59.9,55.9,2.24,4
STU14239,DS201,Fall 2024,2,67.1,60.6,65.1,2.6,3
STU14240,DS201,Spring 2026,5,66.6,52.6,62.4,2.5,4
STU14241,DB401,Fall 2024,2,61.4,57.5,60.2,2.41,3
STU14242,DS201,Fall 2024,2,50.5,55.2,51.9,2.08,3
STU14243,AI301,Spring 2024,1,64.6,64.3,64.5,2.58,3
STU14244,DB401,Spring 2025,3,39.5,45.8,41.4,1.66,3
STU14245,DS201,Fall 2023,0,42.3,36.1,40.5,1.62,3
STU14246,CS101,Fall 2023,0,54.1,50.3,53.0,2.12,4
STU14247,DB401,Spring 2025,3,35.0,37.2,35.7,1.43,3
STU14248,SE501,Spring 2025,3,43.4,44.5,43.7,1.75,3
STU14249,SE501,Spring 2026,5,65.9,67.0,66.2,2.65,3
STU14250,CS101,Fall 2024,2,50.2,49.4,50.0,2.0,4
STU14251,SE501,Fall 2024,2,67.7,67.1,67.5,2.7,4
STU14252,CS101,Spring 2026,5,45.9,54.2,48.4,1.94,4
STU14253,CS101,Spring 2024,1,52.4,51.8,52.2,2.09,3
STU14254,DS201,Fall 2023,0,54.9,60.3,56.5,2.26,3
STU14255,AI301,Spring 2025,3,45.1,44.9,45.0,1.8,4
STU14256,CS101,Spring 2026,5,53.3,58.7,54.9,2.2,4
STU14257,CS101,Fall 2023,0,48.3,47.8,48.2,1.93,3
STU14258,DB401,Spring 2024,1,50.1,49.0,49.8,1.99,4
STU14259,DS201,Fall 2025,4,44.8,44.2,44.6,1.78,3
STU14260,CS101,Spring 2024,1,77.6,81.7,78.8,3.15,4
STU14261,AI301,Spring 2026,5,52.1,44.6,49.8,1.99,3
STU14262,AI301,Spring 2025,3,77.9,75.8,77.3,3.09,4
STU14263,DB401,Fall 2025,4,62.9,66.2,63.9,2.56,4
STU14264,DS201,Fall 2023,0,58.5,57.9,58.3,2.33,3
STU14265,DB401,Spring 2025,3,58.2,54.3,57.0,2.28,3
STU14266,SE501,Fall 2023,0,70.2,69.6,70.0,2.8,4
STU14267,DS201,Fall 2025,4,64.5,68.1,65.6,2.62,4
STU14268,DB401,Spring 2026,5,50.4,56.3,52.2,2.09,3
STU14269,DS201,Fall 2025,4,61.7,56.3,60.1,2.4,4
STU14270,CS101,Fall 2025,4,53.4,61.9,55.9,2.24,4
STU14271,SE501,Fall 2025,4,66.9,63.4,65.9,2.64,3
STU14272,DS201,Spring 2025,3,70.9,70.3,70.7,2.83,3
STU14273,DS201,Spring 2025,3,53.4,48.2,51.8,2.07,3
STU14274,SE501,Spring 2025,3,50.3,51.4,50.6,2.02,4
STU14275,CS101,Spring 2026,5,60.2,57.7,59.4,2.38,3
STU14276,AI301,Spring 2026,5,55.3,52.5,54.5,2.18,4
STU14277,SE501,Fall 2023,0,59.3,61.4,59.9,2.4,3
STU14278,SE501,Fall 2024,2,39.3,38.6,39.1,1.56,3
STU14279,DB401,Spring 2025,3,56.7,53.4,55.7,2.23,4
STU14280,CS101,Spring 2025,3,54.6,52.1,53.8,2.15,4
STU14281,CS101,Fall 2025,4,46.6,49.6,47.5,1.9,4
STU14282,CS101,Fall 2024,2,63.7,57.3,61.8,2.47,4
STU14283,DB401,Fall 2023,0,72.2,73.7,72.6,2.9,3
STU14284,SE501,Spring 2025,3,54.6,49.1,52.9,2.12,4
STU14285,CS101,Fall 2025,4,62.0,64.8,62.9,2.52,4
STU14286,CS101,Fall 2023,0,40.2,47.0,42.2,1.69,3
STU14287,CS101,Spring 2025,3,53.1,48.9,51.8,2.07,3
STU14288,AI301,Spring 2025,3,51.2,46.8,49.9,2.0,4
STU14289,CS101,Fall 2023,0,46.0,55.8,48.9,1.96,3
STU14290,DS201,Fall 2023,0,67.9,71.9,69.1,2.76,3
STU14291,AI301,Spring 2025,3,56.9,55.4,56.5,2.26,4
STU14292,AI301,Fall 2024,2,65.5,65.1,65.4,2.62,4
STU14293,CS101,Fall 2025,4,63.2,57.4,61.5,2.46,4
STU14294,DB401,Spring 2026,5,45.1,34.6,42.0,1.68,4
STU14295,SE501,Spring 2026,5,49.7,49.5,49.6,1.98,4
STU14296,DB401,Fall 2023,0,52.6,50.1,51.8,2.07,3
STU14297,DB401,Fall 2024,2,44.7,47.9,45.6,1.82,3
STU14298,SE501,Spring 2025,3,41.0,41.0,41.0,1.64,3
STU14299,AI301,Fall 2025,4,58.3,56.6,57.8,2.31,4
STU14300,AI301,Fall 2025,4,62.0,60.1,61.4,2.46,4
STU14301,DB401,Fall 2024,2,53.5,45.1,51.0,2.04,3
STU14302,SE501,Spring 2024,1,47.3,41.6,45.6,1.82,4
STU14303,AI301,Spring 2024,1,57.9,52.4,56.2,2.25,4
STU14304,CS101,Fall 2023,0,62.6,66.3,63.7,2.55,4
STU14305,DS201,Fall 2025,4,62.2,65.2,63.1,2.52,4
STU14306,DS201,Spring 2026,5,45.9,47.0,46.2,1.85,3
STU14307,SE501,Spring 2026,5,76.9,85.5,79.5,3.18,4
STU14308,AI301,Spring 2025,3,66.2,67.5,66.6,2.66,4
STU14309,DB401,Fall 2024,2,59.6,59.9,59.7,2.39,4
STU14310,CS101,Fall 2023,0,48.1,45.5,47.3,1.89,3
STU14311,DB401,Spring 2026,5,46.8,45.5,46.4,1.86,3
STU14312,DB401,Fall 2024,2,62.1,57.7,60.8,2.43,3
STU14313,DS201,Fall 2025,4,80.8,86.8,82.6,3.3,3
STU14314,SE501,Fall 2023,0,48.8,51.2,49.5,1.98,4
STU14315,DS201,Spring 2024,1,62.7,61.8,62.4,2.5,4
STU14316,SE501,Spring 2024,1,52.3,51.3,52.0,2.08,3
STU14317,DS201,Spring 2025,3,50.2,56.6,52.1,2.08,3
STU14318,DB401,Fall 2025,4,46.2,49.7,47.3,1.89,4
STU14319,SE501,Fall 2025,4,42.0,38.1,40.8,1.63,3
STU14320,DB401,Spring 2025,3,74.9,67.6,72.7,2.91,3
STU14321,SE501,Spring 2025,3,64.4,63.3,64.1,2.56,4
STU14322,DS201,Spring 2026,5,56.3,57.6,56.7,2.27,4
STU14323,DS201,Fall 2023,0,41.4,32.9,38.9,1.56,3
STU14324,DS201,Spring 2024,1,55.8,47.1,53.2,2.13,3
STU14325,SE501,Fall 2025,4,50.4,48.4,49.8,1.99,4
STU14326,AI301,Spring 2025,3,58.0,61.8,59.1,2.36,3
STU14327,CS101,Fall 2023,0,69.2,70.3,69.5,2.78,3
STU14328,SE501,Fall 2025,4,57.6,58.1,57.8,2.31,4
STU14329,SE501,Fall 2024,2,33.6,31.9,33.1,1.32,4
STU14330,AI301,Fall 2025,4,47.7,52.4,49.1,1.96,3
STU14331,DS201,Fall 2024,2,40.6,44.2,41.7,1.67,3
STU14332,DB401,Spring 2024,1,51.6,60.9,54.4,2.18,4
STU14333,CS101,Fall 2023,0,46.4,45.7,46.2,1.85,3
STU14334,AI301,Spring 2024,1,49.0,55.0,50.8,2.03,4
STU14335,DB401,Spring 2024,1,67.1,65.2,66.5,2.66,4
STU14336,DB401,Spring 2026,5,47.2,45.5,46.7,1.87,3
STU14337,SE501,Fall 2025,4,44.8,46.5,45.3,1.81,4
STU14338,CS101,Fall 2025,4,59.8,58.8,59.5,2.38,3
STU14339,CS101,Spring 2024,1,66.5,64.2,65.8,2.63,3
STU14340,CS101,Fall 2023,0,56.1,58.9,57.0,2.28,3
STU14341,AI301,Spring 2026,5,65.9,63.1,65.1,2.6,4
STU14342,AI301,Spring 2026,5,60.5,70.8,63.6,2.54,4
STU14343,SE501,Fall 2025,4,53.7,55.8,54.3,2.17,3
STU14344,CS101,Fall 2024,2,37.6,40.3,38.4,1.54,4
STU14345,DB401,Spring 2024,1,42.3,44.2,42.9,1.72,3
STU14346,DS201,Fall 2025,4,50.6,60.0,53.4,2.14,3
STU14347,SE501,Fall 2023,0,48.6,55.7,50.7,2.03,4
STU14348,DS201,Fall 2025,4,37.0,42.4,38.6,1.54,3
STU14349,DS201,Fall 2025,4,51.0,58.5,53.3,2.13,3
STU14350,SE501,Spring 2025,3,67.9,67.8,67.9,2.72,3
STU14351,CS101,Fall 2023,0,49.1,54.6,50.7,2.03,4
STU14352,AI301,Fall 2025,4,66.9,68.5,67.4,2.7,4
STU14353,SE501,Spring 2025,3,35.3,41.4,37.1,1.48,3
STU14354,DB401,Spring 2024,1,64.4,65.0,64.6,2.58,4
STU14355,DB401,Spring 2026,5,55.2,56.3,55.5,2.22,4
STU14356,SE501,Fall 2025,4,50.3,45.1,48.7,1.95,3
STU14357,SE501,Fall 2023,0,58.5,51.6,56.4,2.26,4
STU14358,DS201,Fall 2024,2,46.3,51.4,47.8,1.91,3
STU14359,AI301,Spring 2024,1,66.8,67.8,67.1,2.68,3
STU14360,CS101,Spring 2025,3,48.5,50.8,49.2,1.97,3
STU14361,DB401,Fall 2023,0,51.0,52.5,51.5,2.06,3
STU14362,AI301,Fall 2025,4,61.9,58.0,60.7,2.43,4
STU14363,DS201,Spring 2026,5,62.9,57.2,61.2,2.45,3
STU14364,AI301,Spring 2025,3,61.4,66.9,63.1,2.52,3
STU14365,CS101,Fall 2023,0,60.5,62.9,61.2,2.45,3
STU14366,SE501,Spring 2024,1,57.6,64.0,59.5,2.38,3
STU14367,SE501,Fall 2024,2,63.0,57.7,61.4,2.46,4
STU14368,SE501,Spring 2024,1,62.5,62.9,62.6,2.5,4
STU14369,DS201,Fall 2024,2,43.5,47.4,44.7,1.79,4
STU14370,CS101,Fall 2024,2,58.3,67.3,61.0,2.44,3
STU14371,AI301,Fall 2025,4,72.6,74.9,73.3,2.93,3
STU14372,DB401,Fall 2023,0,63.0,65.0,63.6,2.54,4
STU14373,DS201,Fall 2025,4,47.1,43.7,46.1,1.84,4
STU14374,CS101,Fall 2023,0,58.5,57.6,58.2,2.33,4
STU14375,DB401,Fall 2025,4,49.9,43.3,47.9,1.92,3
STU14376,SE501,Fall 2023,0,32.3,30.0,31.6,1.26,3
STU14377,CS101,Fall 2025,4,64.7,69.9,66.3,2.65,4
STU14378,AI301,Fall 2023,0,41.6,37.8,40.5,1.62,4
STU14379,DS201,Spring 2026,5,43.7,43.9,43.7,1.75,3
STU14380,CS101,Fall 2023,0,48.8,46.3,48.1,1.92,3
STU14381,SE501,Fall 2025,4,57.4,58.9,57.9,2.32,3
STU14382,DS201,Spring 2024,1,43.8,40.8,42.9,1.72,3
STU14383,DB401,Spring 2026,5,59.5,61.4,60.1,2.4,4
STU14384,SE501,Fall 2025,4,42.5,44.5,43.1,1.72,4
STU14385,DB401,Spring 2026,5,59.8,56.5,58.8,2.35,4
STU14386,SE501,Fall 2023,0,61.8,55.8,60.0,2.4,3
STU14387,AI301,Fall 2023,0,53.5,48.5,52.0,2.08,4
STU14388,DS201,Spring 2024,1,57.7,61.2,58.8,2.35,3
STU14389,CS101,Spring 2024,1,60.6,52.4,58.1,2.32,3
STU14390,DB401,Fall 2023,0,68.4,64.3,67.2,2.69,3
STU14391,DB401,Fall 2023,0,34.9,35.0,34.9,1.4,4
STU14392,DB401,Spring 2026,5,69.7,75.9,71.5,2.86,3
STU14393,AI301,Fall 2023,0,70.5,74.2,71.6,2.86,3
STU14394,AI301,Fall 2024,2,61.1,58.8,60.4,2.42,4
STU14395,AI301,Spring 2024,1,40.8,37.9,39.9,1.6,4
STU14396,SE501,Fall 2025,4,50.3,49.6,50.1,2.0,4
STU14397,AI301,Spring 2024,1,45.4,52.6,47.6,1.9,3
STU14398,DS201,Fall 2024,2,57.5,51.5,55.7,2.23,3
STU14399,DS201,Spring 2024,1,66.8,60.9,65.0,2.6,3
STU14400,SE501,Fall 2023,0,54.0,53.6,53.9,2.16,4
STU14401,DB401,Fall 2025,4,58.2,60.3,58.8,2.35,3
STU14402,AI301,Spring 2026,5,49.6,45.0,48.2,1.93,4
STU14403,AI301,Fall 2023,0,60.1,64.1,61.3,2.45,4
STU14404,AI301,Spring 2025,3,52.8,56.8,54.0,2.16,4
STU14405,DB401,Fall 2025,4,57.0,56.8,56.9,2.28,4
STU14406,DS201,Fall 2025,4,50.5,48.3,49.8,1.99,4
STU14407,DB401,Spring 2025,3,52.8,53.7,53.1,2.12,4
STU14408,DS201,Spring 2024,1,52.9,42.3,49.7,1.99,4
STU14409,DB401,Spring 2025,3,41.1,31.7,38.3,1.53,3
STU14410,SE501,Spring 2024,1,69.2,71.3,69.8,2.79,3
STU14411,DB401,Fall 2023,0,70.2,62.8,68.0,2.72,4
STU14412,CS101,Spring 2025,3,58.5,54.7,57.3,2.29,3
STU14413,DB401,Fall 2024,2,64.9,65.9,65.2,2.61,3
STU14414,AI301,Fall 2025,4,41.3,45.7,42.6,1.7,4
STU14415,DS201,Spring 2026,5,61.7,63.6,62.3,2.49,3
STU14416,DB401,Spring 2025,3,25.0,30.0,26.5,1.06,3
STU14417,DS201,Spring 2024,1,59.9,59.8,59.9,2.4,4
STU14418,CS101,Spring 2024,1,55.3,53.2,54.7,2.19,3
STU14419,CS101,Spring 2025,3,52.0,52.0,52.0,2.08,3
STU14420,CS101,Fall 2025,4,59.4,58.8,59.2,2.37,4
STU14421,DB401,Fall 2024,2,51.9,56.2,53.2,2.13,3
STU14422,AI301,Spring 2025,3,53.4,53.4,53.4,2.14,3
STU14423,CS101,Spring 2026,5,61.3,59.4,60.7,2.43,4
STU14424,AI301,Fall 2024,2,63.9,68.2,65.2,2.61,4
STU14425,AI301,Fall 2025,4,61.3,62.1,61.6,2.46,3
STU14426,DB401,Fall 2023,0,46.7,48.6,47.3,1.89,4
STU14427,CS101,Spring 2024,1,31.2,30.0,30.8,1.23,3
STU14428,CS101,Fall 2023,0,70.2,65.4,68.8,2.75,4
STU14429,DS201,Spring 2026,5,45.8,46.2,45.9,1.84,4
STU14430,DB401,Fall 2024,2,53.3,57.8,54.6,2.18,4
STU14431,AI301,Fall 2025,4,59.4,62.9,60.5,2.42,4
