student_id,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education
STU14288,25,Male,Medium,20.0,Moderate,High School
STU14289,18,Female,Medium,29.6,High-Speed,High School
STU14290,20,Female,High,8.3,Moderate,Bachelors
STU14291,24,Male,Low,0.4,High-Speed,Bachelors
STU14292,25,Female,High,33.1,High-Speed,High School
STU14293,25,Female,Low,11.6,Moderate,Bachelors
STU14294,23,Male,Medium,3.9,Limited,High School
STU14295,23,Male,High,1.5,High-Speed,High School
STU14296,22,Male,Low,1.5,High-Speed,Bachelors
STU14297,22,Male,Medium,1.7,Limited,High School
STU14298,18,Male,Low,0.4,Moderate,Doctorate
STU14299,25,Female,Medium,22.1,High-Speed,High School
STU14300,21,Male,Low,7.4,High-Speed,Bachelors
STU14301,20,Female,Medium,11.4,High-Speed,Masters
STU14302,18,Female,Medium,16.7,High-Speed,Doctorate
STU14303,21,Female,High,14.9,Moderate,Bachelors
STU14304,24,Female,High,20.4,High-Speed,Masters
STU14305,22,Male,Low,32.5,High-Speed,Doctorate
STU14306,23,Male,Medium,5.5,High-Speed,High School
STU14307,19,Female,Low,28.5,High-Speed,Bachelors
STU14308,25,Female,Low,12.2,High-Speed,High School
STU14309,24,Female,Low,0.7,High-Speed,Bachelors
STU14310,23,Male,High,10.9,High-Speed,Bachelors
STU14311,20,Female,High,11.0,High-Speed,High School
STU14312,20,Male,Low,22.4,High-Speed,Bachelors
STU14313,23,Female,Low,4.4,High-Speed,High School
STU14314,24,Female,Low,8.4,Moderate,Masters
STU14315,23,Male,Medium,0.1,High-Speed,High School
STU14316,21,Female,Medium,3.8,High-Speed,Bachelors
STU14317,18,Male,Low,0.6,High-Speed,High School
STU14318,22,Male,Medium,7.0,Limited,High School
STU14319,21,Female,Medium,16.2,Limited,Bachelors
STU14320,19,Female,High,2.2,High-Speed,High School
STU14321,23,Female,Medium,7.1,Moderate,Bachelors
STU14322,19,Female,Medium,2.2,High-Speed,Masters
STU14323,19,Male,Medium,1.2,High-Speed,High School
STU14324,21,Female,High,6.8,High-Speed,Masters
STU14325,22,Female,Low,0.8,High-Speed,High School
STU14326,24,Male,Medium,8.4,High-Speed,High School
STU14327,20,Other,High,0.3,Moderate,High School
STU14328,18,Male,Low,1.1,Moderate,Doctorate
STU14329,25,Female,Low,7.6,High-Speed,High School
STU14330,20,Male,Medium,8.5,High-Speed,Masters
STU14331,22,Male,High,0.3,High-Speed,Doctorate
STU14332,25,Male,Medium,8.1,High-Speed,High School
STU14333,20,Female,High,17.3,Limited,Bachelors
STU14334,23,Male,Medium,12.2,Moderate,Bachelors
STU14335,23,Male,Low,1.3,Limited,High School
STU14336,21,Female,Medium,8.5,Moderate,High School
STU14337,19,Female,Medium,10.6,High-Speed,Bachelors
STU14338,25,Male,Low,0.4,High-Speed,Bachelors
STU14339,22,Male,Low,18.4,High-Speed,Bachelors
STU14340,22,Male,Low,22.5,High-Speed,High School
STU14341,20,Male,Medium,18.1,Moderate,High School
STU14342,21,Female,High,16.5,High-Speed,Masters
STU14343,20,Female,Medium,13.0,High-Speed,High School
STU14344,20,Female,High,9.5,Moderate,Bachelors
STU14345,22,Male,Low,10.8,Moderate,High School
STU14346,20,Female,High,15.6,High-Speed,Masters
STU14347,19,Female,High,10.3,Moderate,Masters
STU14348,20,Female,Medium,3.8,High-Speed,High School
STU14349,25,Female,High,4.5,High-Speed,High School
STU14350,19,Female,Low,21.6,High-Speed,Bachelors
STU14351,22,Female,High,0.2,High-Speed,High School
STU14352,21,Male,High,11.4,Moderate,Bachelors
STU14353,23,Female,Medium,29.4,High-Speed,Bachelors
STU14354,25,Female,Medium,11.6,Moderate,High School
STU14355,19,Female,Low,48.5,Moderate,High School
STU14356,21,Male,Medium,11.1,High-Speed,Bachelors
STU14357,21,Female,Medium,0.3,Moderate,Bachelors
STU14358,19,Female,Medium,16.7,High-Speed,High School
STU14359,22,Male,Medium,3.2,High-Speed,Bachelors
STU14360,18,Male,High,5.6,Moderate,Bachelors
STU14361,21,Female,Low,3.6,Moderate,Bachelors
STU14362,21,Female,High,3.0,High-Speed,High School
STU14363,22,Female,High,5.4,Limited,High School
STU14364,22,Male,Medium,4.5,High-Speed,Masters
STU14365,20,Female,Low,9.5,Limited,Masters
STU14366,22,Male,Low,15.9,High-Speed,Bachelors
STU14367,21,Male,Low,3.3,High-Speed,High School
STU14368,19,Male,Medium,2.3,High-Speed,Bachelors
STU14369,18,Male,Medium,10.4,High-Speed,Masters
STU14370,24,Male,High,10.5,High-Speed,High School
STU14371,20,Male,Medium,22.0,Moderate,High School
STU14372,24,Male,Medium,0.2,High-Speed,Bachelors
STU14373,19,Male,Medium,18.2,High-Speed,Masters
STU14374,18,Female,High,7.0,High-Speed,High School
STU14375,18,Male,High,9.2,High-Speed,Bachelors
STU14376,18,Male,High,0.9,Moderate,Bachelors
STU14377,23,Female,Medium,5.4,Moderate,Bachelors
STU14378,19,Male,Medium,2.4,Limited,Bachelors
STU14379,25,Female,High,2.8,High-Speed,Bachelors
STU14380,20,Male,Medium,6.7,High-Speed,High School
STU14381,20,Male,Low,15.9,High-Speed,High School
STU14382,18,Female,Low,12.9,Limited,Bachelors
STU14383,19,Female,Low,8.5,Moderate,High School
STU14384,23,Female,Medium,7.4,High-Speed,Bachelors
STU14385,18,Female,Low,5.3,High-Speed,Bachelors
STU14386,22,Female,Low,34.2,Moderate,High School
STU14387,25,Male,Low,7.8,Moderate,Bachelors
STU14388,24,Male,Medium,2.8,Moderate,Bachelors
STU14389,20,Male,Medium,2.5,High-Speed,High School
STU14390,24,Male,Medium,9.0,Limited,Bachelors
STU14391,21,Female,Low,7.0,High-Speed,Masters
STU14392,18,Female,Low,0.1,Limited,Bachelors
STU14393,22,Male,Medium,16.8,Moderate,Bachelors
STU14394,20,Female,Medium,11.6,Moderate,High School
STU14395,24,Female,Low,10.3,Moderate,High School
STU14396,25,Male,Low,0.7,High-Speed,High School
STU14397,23,Male,High,4.3,High-Speed,Bachelors
STU14398,19,Male,Medium,26.0,High-Speed,High School
STU14399,20,Male,Low,18.9,High-Speed,High School
STU14400,25,Male,Low,3.2,High-Speed,Bachelors
STU14401,24,Female,High,1.6,High-Speed,High School
STU14402,19,Male,Medium,5.7,Moderate,High School
STU14403,24,Male,Medium,4.2,High-Speed,Bachelors
STU14404,19,Other,Medium,10.9,Moderate,High School
STU14405,23,Female,Medium,32.2,Moderate,Bachelors
STU14406,23,Female,Medium,4.3,High-Speed,High School
STU14407,18,Male,Medium,0.6,High-Speed,High School
STU14408,18,Male,Medium,21.7,High-Speed,Masters
STU14409,20,Female,Low,0.4,Moderate,Masters
STU14410,23,Male,High,29.0,High-Speed,Masters
STU14411,22,Male,Medium,10.4,High-Speed,Masters
STU14412,24,Female,Low,27.0,Moderate,Bachelors
STU14413,24,Female,High,2.1,High-Speed,Bachelors
STU14414,24,Male,High,0.4,Moderate,Bachelors
STU14415,20,Male,High,6.4,High-Speed,Bachelors
STU14416,24,Male,High,5.7,Moderate,Bachelors
STU14417,21,Male,High,3.8,Limited,High School
STU14418,19,Male,Low,30.0,Moderate,Masters
STU14419,24,Male,High,16.4,High-Speed,Bachelors
STU14420,25,Male,High,10.3,High-Speed,Masters
STU14421,19,Female,Low,1.7,Moderate,High School
STU14422,18,Female,Low,12.6,High-Speed,High School
STU14423,24,Female,High,12.3,High-Speed,High School
STU14424,25,Male,Low,5.3,Moderate,Bachelors
STU14425,22,Male,High,24.6,High-Speed,High School
STU14426,25,Male,Low,1.7,High-Speed,High School
STU14427,23,Male,Low,3.0,Limited,High School
STU14428,23,Male,Medium,0.6,High-Speed,High School
STU14429,18,Female,Low,15.1,High-Speed,Bachelors
STU14430,21,Female,Medium,9.2,Moderate,Masters
STU14431,20,Female,Medium,3.6,Moderate,High School
STU14432,20,Male,Low,1.7,High-Speed,Bachelors
STU14433,22,Female,Low,0.4,Moderate,High School
STU14434,18,Male,Medium,1.7,Moderate,High School
STU14435,18,Male,Low,5.7,High-Speed,Bachelors
STU14436,21,Male,Medium,2.7,High-Speed,Bachelors
STU14437,24,Female,Medium,2.8,High-Speed,Masters
STU14438,20,Other,Low,19.8,Moderate,Bachelors
STU14439,24,Male,Medium,6.9,Moderate,Masters
STU14440,18,Female,Low,12.4,High-Speed,High School
STU14441,24,Female,Low,0.3,Moderate,High School
STU14442,23,Male,Low,4.3,Moderate,High School
STU14443,22,Male,High,6.2,High-Speed,Bachelors
STU14444,20,Male,High,2.0,Moderate,High School
STU14445,21,Female,High,1.2,High-Speed,High School
STU14446,22,Male,Medium,19.4,Limited,Bachelors
STU14447,19,Female,Low,26.6,High-Speed,High School
STU14448,23,Male,Medium,0.8,Moderate,High School
STU14449,21,Female,Medium,4.1,Moderate,High School
STU14450,25,Male,High,30.2,High-Speed,High School
STU14451,22,Female,Low,0.8,Moderate,Bachelors
STU14452,18,Female,Low,9.8,Moderate,Bachelors
STU14453,19,Female,Medium,34.0,Limited,High School
STU14454,21,Female,High,36.4,High-Speed,High School
STU14455,18,Male,High,6.1,High-Speed,Masters
STU14456,23,Female,Medium,1.7,Limited,Bachelors
STU14457,25,Male,High,2.1,Moderate,Bachelors
STU14458,19,Male,Medium,20.9,Moderate,Bachelors
STU14459,20,Female,High,23.1,Limited,High School
STU14460,25,Male,High,8.9,High-Speed,Doctorate
STU14461,18,Female,High,13.8,High-Speed,Bachelors
STU14462,22,Other,Medium,12.8,High-Speed,High School
STU14463,24,Male,Low,10.3,Moderate,Bachelors
STU14464,21,Female,Medium,16.7,Moderate,High School
STU14465,19,Male,Medium,11.0,Limited,High School
STU14466,18,Male,High,7.3,High-Speed,Masters
STU14467,20,Male,Low,2.6,Moderate,Masters
STU14468,24,Female,Low,12.9,Limited,High School
STU14469,21,Female,Medium,6.1,Moderate,High School
STU14470,21,Female,Low,3.3,High-Speed,Bachelors
STU14471,18,Other,Medium,15.4,Moderate,High School
STU14472,20,Male,Medium,11.3,Limited,Bachelors
STU14473,23,Male,Medium,26.3,Limited,Bachelors
STU14474,24,Female,Low,1.7,Moderate,Bachelors
STU14475,23,Male,High,10.0,Moderate,Bachelors
STU14476,19,Male,Medium,2.7,High-Speed,Bachelors
STU14477,18,Male,High,22.2,High-Speed,Doctorate
STU14478,24,Female,Medium,1.0,Limited,High School
STU14479,19,Female,Low,10.1,High-Speed,Masters
STU14480,25,Male,Low,14.9,High-Speed,High School
STU14481,23,Male,Low,4.2,High-Speed,High School
STU14482,25,Female,Medium,29.3,High-Speed,High School
STU14483,25,Female,Low,18.1,Moderate,Bachelors
STU14484,24,Male,Medium,3.3,High-Speed,High School
STU14485,21,Female,Medium,0.1,Limited,Masters
STU14486,19,Male,Low,3.3,Limited,Bachelors
STU14487,25,Male,Low,3.1,High-Speed,High School
STU14488,20,Female,Medium,21.0,High-Speed,Bachelors
STU14489,22,Female,High,32.4,Moderate,Masters
STU14490,23,Male,Low,0.7,Moderate,Bachelors
STU14491,23,Female,Low,6.1,High-Speed,High School
STU14492,20,Female,High,7.6,High-Speed,Masters
STU14493,24,Female,Low,0.9,High-Speed,Bachelors
STU14494,24,Female,High,4.5,High-Speed,High School
STU14495,24,Female,Low,3.6,High-Speed,High School
STU14496,19,Male,High,7.3,Moderate,Bachelors
STU14497,18,Male,Medium,10.3,Moderate,Masters
STU14498,25,Male,High,11.5,Moderate,High School
STU14499,21,Male,Medium,1.4,High-Speed,High School
STU14500,22,Female,Medium,15.9,Moderate,Masters
STU14501,18,Female,Low,10.8,High-Speed,High School
STU14502,18,Male,Low,20.9,High-Speed,Masters
STU14503,20,Male,Medium,5.7,Moderate,High School
STU14504,19,Female,Medium,21.3,Moderate,Bachelors
STU14505,23,Male,High,19.1,High-Speed,High School
STU14506,23,Female,Medium,5.5,Moderate,Masters
STU14507,20,Male,High,4.6,Limited,Bachelors
STU14508,19,Female,Medium,25.7,High-Speed,Masters
STU14509,20,Female,High,11.9,Moderate,Bachelors
STU14510,23,Male,High,25.0,Limited,High School
STU14511,18,Male,Medium,15.1,Moderate,High School
STU14512,21,Male,High,8.9,High-Speed,Bachelors
STU14513,25,Female,High,1.2,High-Speed,Bachelors
STU14514,24,Female,Low,3.3,High-Speed,Masters
STU14515,19,Male,Medium,33.0,High-Speed,High School
STU14516,25,Female,Low,3.7,Moderate,Bachelors
STU14517,22,Female,High,0.9,High-Speed,Doctorate
STU14518,22,Male,Low,11.7,Limited,High School
STU14519,18,Male,Low,12.6,High-Speed,Masters
STU14520,20,Female,Medium,3.2,Moderate,Bachelors
STU14521,20,Female,Medium,3.4,High-Speed,Bachelors
STU14522,23,Female,High,6.0,High-Speed,High School
STU14523,18,Female,High,0.2,Moderate,High School
STU14524,23,Female,Medium,14.8,High-Speed,High School
STU14525,23,Male,Low,3.6,High-Speed,Doctorate
STU14526,22,Female,Medium,18.3,High-Speed,Masters
STU14527,23,Female,Medium,15.4,High-Speed,High School
STU14528,25,Female,Medium,10.3,Moderate,Doctorate
STU14529,24,Male,Medium,3.7,Limited,Bachelors
STU14530,23,Male,Medium,6.9,High-Speed,Masters
STU14531,22,Male,Medium,5.6,High-Speed,High School
STU14532,24,Male,Medium,3.9,Moderate,High School
STU14533,20,Male,Medium,17.9,Limited,Bachelors
STU14534,19,Female,High,6.3,Limited,High School
STU14535,21,Female,Medium,17.0,Moderate,Bachelors
STU14536,23,Male,Low,1.1,High-Speed,Bachelors
STU14537,25,Female,High,1.4,High-Speed,High School
STU14538,24,Male,Medium,36.0,High-Speed,High School
STU14539,19,Male,Low,8.4,High-Speed,Doctorate
STU14540,22,Male,Medium,6.8,Moderate,High School
STU14541,19,Female,Medium,7.0,Moderate,High School
STU14542,21,Male,High,2.3,Moderate,Bachelors
STU14543,25,Male,Medium,12.0,High-Speed,Bachelors
STU14544,19,Male,Medium,0.8,Moderate,Bachelors
STU14545,25,Female,Low,8.1,High-Speed,Bachelors
STU14546,24,Male,Medium,8.0,High-Speed,High School
STU14547,19,Female,High,23.3,High-Speed,High School
STU14548,25,Female,High,7.1,Moderate,Bachelors
STU14549,19,Female,Low,1.4,High-Speed,Masters
STU14550,19,Female,Low,8.1,Moderate,Bachelors
STU14551,18,Male,Medium,0.9,High-Speed,High School
STU14552,23,Male,Medium,2.2,High-Speed,High School
STU14553,22,Female,Medium,0.3,Limited,High School
STU14554,21,Male,Medium,6.8,High-Speed,Bachelors
STU14555,22,Female,Medium,0.8,High-Speed,High School
STU14556,18,Female,High,6.0,High-Speed,High School
STU14557,18,Female,Medium,25.7,Limited,Bachelors
STU14558,24,Female,Low,12.1,High-Speed,Bachelors
STU14559,18,Other,Medium,0.8,High-Speed,Bachelors
STU14560,23,Female,High,2.4,High-Speed,Bachelors
STU14561,18,Male,Medium,10.6,High-Speed,Bachelors
STU14562,19,Female,Medium,21.4,High-Speed,High School
STU14563,22,Male,Medium,0.3,Moderate,Bachelors
STU14564,20,Male,High,15.9,Moderate,High School
STU14565,21,Female,Medium,7.8,High-Speed,High School
STU14566,18,Male,Medium,7.5,Moderate,Bachelors
STU14567,22,Male,High,30.1,Moderate,Bachelors
STU14568,24,Male,High,13.1,Limited,Bachelors
STU14569,18,Female,Medium,18.0,High-Speed,Bachelors
STU14570,23,Female,Medium,4.2,High-Speed,Masters
STU14571,18,Female,Medium,7.7,Moderate,Bachelors
STU14572,18,Male,Low,9.1,High-Speed,Bachelors
STU14573,25,Female,High,3.7,High-Speed,Bachelors
STU14574,25,Female,Medium,8.0,Moderate,High School
STU14575,18,Male,High,2.6,High-Speed,High School
STU14576,24,Male,Low,1.5,High-Speed,Bachelors
STU14577,25,Male,Medium,4.4,High-Speed,High School
STU14578,18,Female,Low,12.8,Moderate,Bachelors
STU14579,21,Female,Medium,23.6,High-Speed,Bachelors
STU14580,22,Female,Medium,5.8,Moderate,Doctorate
STU14581,25,Male,Medium,9.8,Moderate,Masters
STU14582,25,Female,Low,1.0,High-Speed,High School
STU14583,23,Female,Low,22.3,High-Speed,Bachelors
STU14584,18,Female,Low,8.0,High-Speed,High School
STU14585,18,Female,Low,14.4,Moderate,High School
STU14586,18,Male,Medium,15.0,High-Speed,Bachelors
STU14587,18,Male,Medium,2.8,Limited,High School
STU14588,25,Female,Medium,7.2,High-Speed,High School
STU14589,19,Female,Medium,30.7,High-Speed,Masters
STU14590,19,Female,Low,0.9,High-Speed,Masters
STU14591,20,Male,Low,10.9,Moderate,Bachelors
STU14592,18,Female,Low,31.1,High-Speed,Masters
STU14593,20,Male,High,3.4,High-Speed,Bachelors
STU14594,21,Male,Medium,18.8,Moderate,High School
STU14595,20,Female,Low,25.8,High-Speed,Bachelors
STU14596,22,Female,Low,13.1,High-Speed,Bachelors
STU14597,19,Male,High,2.5,Moderate,High School
STU14598,19,Male,Medium,3.9,Moderate,Masters
STU14599,18,Male,Medium,0.3,High-Speed,Bachelors
STU14600,25,Male,Medium,16.9,High-Speed,High School
STU14601,18,Female,Low,18.0,Moderate,High School
STU14602,21,Female,High,9.5,High-Speed,High School
STU14603,23,Male,Medium,4.1,Moderate,Masters
STU14604,21,Female,Medium,0.8,High-Speed,Bachelors
STU14605,22,Female,High,13.3,High-Speed,Bachelors
STU14606,18,Female,Medium,12.3,High-Speed,Bachelors
STU14607,18,Male,Low,23.2,High-Speed,Bachelors
STU14608,21,Female,Medium,12.5,Moderate,Bachelors
STU14609,21,Male,Low,16.8,High-Speed,Bachelors
STU14610,21,Male,Low,13.0,High-Speed,Masters
STU14611,19,Male,Medium,9.5,Limited,Doctorate
STU14612,20,Male,Low,5.3,High-Speed,Doctorate
STU14613,20,Male,High,22.1,Moderate,Bachelors
STU14614,18,Male,High,10.0,Limited,Masters
STU14615,19,Male,Low,4.8,Limited,Bachelors
STU14616,21,Female,Medium,0.8,Moderate,Masters
STU14617,18,Female,High,3.3,High-Speed,Masters
STU14618,19,Male,Medium,7.5,Limited,Masters
STU14619,22,Female,Medium,3.1,Moderate,Masters
STU14620,23,Female,Medium,2.4,Moderate,Bachelors
STU14621,19,Female,Medium,7.1,High-Speed,High School
STU14622,24,Male,Medium,1.8,Limited,High School
STU14623,18,Female,High,15.3,Moderate,Bachelors
STU14624,25,Female,Medium,6.3,Moderate,High School
STU14625,20,Female,High,8.1,High-Speed,Bachelors
STU14626,24,Male,Low,1.5,High-Speed,Bachelors
STU14627,21,Female,High,3.7,Limited,Bachelors
STU14628,23,Female,Medium,5.0,High-Speed,Masters
STU14629,25,Female,Medium,15.7,High-Speed,Bachelors
STU14630,22,Male,Medium,14.0,Moderate,Bachelors
STU14631,25,Male,Low,2.4,High-Speed,Bachelors
STU14632,23,Female,Low,9.1,High-Speed,Masters
STU14633,25,Female,Low,2.7,High-Speed,High School
STU14634,23,Male,Low,42.2,High-Speed,High School
STU14635,19,Female,Medium,28.9,High-Speed,Masters
STU14636,18,Male,Medium,7.9,High-Speed,Bachelors
STU14637,25,Female,Medium,11.4,High-Speed,Bachelors
STU14638,25,Female,Low,15.4,Moderate,Bachelors
STU14639,18,Female,High,12.1,Limited,High School
STU14640,23,Female,Medium,11.4,High-Speed,Bachelors
STU14641,21,Male,High,30.2,High-Speed,High School
STU14642,18,Female,Medium,8.6,High-Speed,Bachelors
STU14643,23,Male,Low,9.6,Moderate,Bachelors
STU14644,18,Female,Medium,18.0,Limited,Bachelors
STU14645,21,Female,Medium,10.5,High-Speed,Bachelors
STU14646,22,Female,Low,12.5,High-Speed,Doctorate
STU14647,24,Male,Low,2.5,Moderate,Bachelors
STU14648,23,Female,Low,4.4,Moderate,Masters
STU14649,20,Male,Low,1.5,High-Speed,Bachelors
STU14650,20,Male,Medium,6.7,Moderate,Bachelors
STU14651,23,Female,Medium,5.8,Moderate,High School
STU14652,19,Male,Low,55.7,Limited,High School
STU14653,22,Female,Medium,9.0,High-Speed,Bachelors
STU14654,19,Male,Medium,14.7,Limited,High School
STU14655,24,Male,Low,3.9,High-Speed,Bachelors
STU14656,20,Female,Low,16.9,Moderate,Bachelors
STU14657,21,Female,Low,9.1,High-Speed,Masters
STU14658,23,Male,Medium,11.3,High-Speed,Doctorate
STU14659,24,Female,Low,3.3,Moderate,High School
STU14660,25,Female,Medium,7.6,High-Speed,High School
STU14661,25,Female,Medium,9.5,High-Speed,Bachelors
STU14662,18,Male,Medium,8.4,High-Speed,High School
STU14663,20,Female,Low,23.4,High-Speed,High School
STU14664,22,Female,Medium,21.7,High-Speed,Masters
STU14665,20,Female,Medium,33.6,Limited,Doctorate
STU14666,22,Male,High,10.5,High-Speed,Bachelors
STU14667,22,Female,Medium,33.9,High-Speed,Bachelors
STU14668,23,Female,Medium,17.0,High-Speed,Bachelors
STU14669,22,Female,Medium,3.0,High-Speed,Bachelors
STU14670,19,Male,Medium,5.3,High-Speed,Bachelors
STU14671,25,Female,High,2.6,High-Speed,Bachelors
STU14672,24,Female,Low,0.0,High-Speed,High School
STU14673,21,Male,High,2.0,High-Speed,Masters
STU14674,20,Male,Medium,0.0,Moderate,Bachelors
STU14675,21,Female,Medium,12.1,Moderate,Bachelors
STU14676,24,Male,Low,5.3,High-Speed,Masters
STU14677,18,Female,Medium,3.6,High-Speed,High School
STU14678,24,Female,Medium,13.6,Moderate,High School
STU14679,20,Female,Low,17.0,High-Speed,Masters
STU14680,25,Male,Low,35.2,Limited,Doctorate
STU14681,21,Male,High,9.8,High-Speed,Bachelors
STU14682,21,Female,Medium,5.9,High-Speed,High School
STU14683,23,Male,Medium,3.5,Moderate,Bachelors
STU14684,23,Female,Low,2.4,Moderate,High School
STU14685,24,Male,Medium,2.3,High-Speed,Bachelors
STU14686,24,Male,Medium,5.0,High-Speed,High School
STU14687,18,Male,Medium,45.6,High-Speed,Masters
STU14688,22,Female,Medium,0.0,Limited,Bachelors
STU14689,20,Female,Medium,2.1,Moderate,Masters
STU14690,23,Male,Medium,2.0,High-Speed,High School
STU14691,20,Male,Low,12.0,High-Speed,High School
STU14692,18,Male,High,4.1,High-Speed,Masters
STU14693,23,Female,Medium,5.8,High-Speed,High School
STU14694,23,Male,Medium,1.5,High-Speed,Bachelors
STU14695,22,Female,Medium,4.9,Moderate,High School
STU14696,20,Female,High,1.0,High-Speed,Bachelors
STU14697,25,Female,Low,7.2,High-Speed,High School
STU14698,20,Male,Low,1.0,Moderate,Bachelors
STU14699,20,Other,Medium,14.8,High-Speed,Bachelors
STU14700,22,Male,Medium,7.9,High-Speed,Bachelors
STU14701,23,Male,Medium,12.2,High-Speed,High School
STU14702,18,Female,Low,5.2,High-Speed,Bachelors
STU14703,20,Female,Medium,4.6,Moderate,Bachelors
STU14704,21,Male,Low,1.0,Moderate,High School
